1,1582.203135123255,17619.30663484334,3036.929018224518,19104.26351813334,0
2,1273.842289341362,15846.23177159795,3036.929018224518,17619.30663484334,0
3,967.0331530136422,14082.07923771404,3036.929018224518,15846.23177159795,0
4,534.6656082784007,11595.96585548709,4534.758109134025,14082.07923771404,0
5,3036.929018224518,14082.07923771404,4534.758109134025,14593.10543583644,0
6,2013.557566622292,20099.59461596212,6535.292982904085,23096.27035189176,0
7,1840.456506130283,19104.26351813334,6535.292982904085,20099.59461596212,0
8,6535.292982904085,19104.26351813334,8534.455078830999,25094.79884756351,0
9,5049.571029963768,37108.41741100544,8549.975782667001,39361.67880225325,0
10,923.4222714050183,38589.11919617327,3319.438768804076,39361.67880225325,0
11,1057.780463766791,37108.41741100544,3319.438768804076,38589.11919617327,0
12,1581.881880982635,33080.8057939626,3319.438768804076,35575.53604718301,0
13,8534.455078830999,19568.77798138678,11333.03397120299,21096.49773535876,0
14,8534.455078830999,21096.49773535876,11333.03397120299,22640.70408524953,0
15,6535.805500892052,33096.49773535877,12534.41012204705,37108.41741100544,1
16,6535.805500892052,27095.86214213844,12534.41012204705,33096.49773535877,1
17,6535.805500892052,25094.79884756351,12534.41012204705,27095.86214213844,1
18,9736.48224706506,11591.17855171723,12534.7581091336,13149.20116883412,0
19,8534.758109133607,11591.17855171723,9736.48224706506,13149.20116883412,0
20,7333.033971202993,11591.17855171723,8534.758109133607,13149.20116883412,0
21,4534.758109134025,11596.49773535872,7333.033971202993,13149.20116883412,0
22,3036.929018224518,17098.85280544135,8534.455078830999,19104.26351813334,0
23,8534.758109133607,13149.20116883412,12534.7581091336,14593.10543583644,0
24,4534.758109134025,13149.20116883412,8534.758109133607,14593.10543583644,0
25,8534.455078830999,22640.70408524953,12534.75810913363,25094.79884756351,0
26,11333.03397120299,21096.49773535876,12534.75810913363,22640.70408524953,0
27,12534.75810913363,19568.77798138678,13736.48224706562,21096.49773535876,0
28,11333.03397120299,19568.77798138678,12534.75810913363,21096.49773535876,0
29,12534.75810913363,21096.49773535876,13736.48224706562,22640.70408524953,0
30,12534.7581091336,11591.17855171723,15333.03397120254,13149.32083882361,0
31,12534.7581091336,13149.20116883412,16534.75810913318,14593.10543583644,0
32,15333.03397120254,11591.17855171723,16534.75810913318,13149.32083882361,0
33,12534.75810913363,25094.79884756351,16538.26998429546,27095.86214213844,1
34,12534.41012204705,27095.86214213844,16538.26998429546,33096.49773535877,0
35,12534.75810913363,17098.85280544135,16538.26998429546,19568.55392354703,0
36,8534.455078830999,17098.85280544135,12534.75810913363,19568.77798138678,0
37,13736.48224706562,19568.77798138678,16538.26998429546,21096.49773535876,0
38,16538.26998429546,22660.6360663828,17736.48224706505,25094.79884756351,0
39,12534.75810913363,22640.70408524953,16538.26998429546,25094.79884756351,0
40,16538.26998429546,17098.85280544135,17736.48224706505,19568.55392354703,0
41,16538.26998429546,21096.49773535876,17736.48224706505,22660.6360663828,0
42,13736.48224706562,21096.49773535876,16538.26998429546,22660.6360663828,0
43,17734.75810913401,30096.49773535878,19035.63530211654,31491.36393077551,0
44,16538.26998429546,30096.49773535878,17734.75810913401,31491.36393077551,0
45,17734.75810913401,28569.93671816672,19035.63530211654,30096.49773535878,0
46,16538.26998429546,28569.93671816672,17734.75810913401,30096.49773535878,0
47,17736.48224706505,11591.17855171723,20535.6128099878,13149.32083882361,0
48,16534.75810913318,11591.17855171723,17736.48224706505,13149.32083882361,0
49,16534.75810913318,13149.32083882361,20535.6128099878,14593.10543583644,0
50,16538.26998429546,31491.36393077551,20536.00810913402,33096.49773535877,0
51,19035.63530211654,28569.93671816672,20546.47176005873,29417.67791028632,0
52,16538.26998429546,27095.86214213844,20546.47176005873,28569.93671816672,0
53,16538.26998429546,25094.79884756351,20546.47176005873,27095.86214213844,0
54,17736.48224706505,17098.85280544135,20546.47176005873,21096.49773535876,0
55,16538.26998429546,19568.55392354703,17736.48224706505,21096.49773535876,0
56,17736.48224706505,21096.49773535876,20546.47176005873,25094.79884756351,0
57,18011.04016041724,39556.34036355489,23534.75810913402,41600.4012802954,0
58,16542.88438930255,39556.34036355489,18011.04016041724,41600.4012802954,0
59,15058.47605785197,39556.34036355489,16542.88438930255,41600.4012802954,0
60,8549.975782667001,39556.34036355489,15058.47605785197,41600.4012802954,0
61,534.0792317454059,39361.67880225325,4559.360979213066,41600.4012802954,0
62,3319.438768804076,37108.41741100544,5049.571029963768,39361.67880225325,0
63,3319.438768804076,33080.8057939626,6535.805500892052,37108.41741100544,0
64,1315.293817709094,35575.53604718301,3319.438768804076,37108.41741100544,0
65,2015.748011977609,30089.07087425993,6535.805500892052,33080.8057939626,2
66,4559.360979213066,39361.67880225325,8549.975782667001,41600.4012802954,0
67,16542.88438930255,37108.41741100544,23534.75810913402,39556.34036355489,0
68,8549.975782667001,37108.41741100544,16542.88438930255,39556.34036355489,0
69,20536.00810913402,33096.49773535877,23534.75810913402,37107.35794009317,1
70,12534.41012204705,33096.49773535877,20536.00810913402,37108.41741100544,1
71,20536.00810913402,31595.96875225147,23534.75810913402,33096.49773535877,1
72,20535.6128099878,11591.17855171723,26534.75810913369,14646.49773535878,1
73,20535.6128099878,14646.49773535878,26534.75810913369,17096.49773535878,1
74,3036.929018224518,14593.10543583644,20535.6128099878,17098.85280544135,1
75,19035.63530211654,31246.49773535878,20536.00810913402,31491.36393077551,0
76,19035.63530211654,29417.67791028632,20546.47176005873,31246.49773535878,1
77,20546.47176005873,21096.49773535876,24216.23811903942,31594.5222946915,1
78,26534.75810913369,17096.49773535878,34833.45668746409,21089.24870584778,1
79,20546.47176005873,17096.49773535878,26534.75810913369,21096.49773535876,1
80,31431.94755715767,23550.72733120663,33112.44816513524,24565.86526986204,0
81,33112.44816513524,21089.24870584778,34833.45668746409,24565.86526986204,0
82,27568.1119487771,21089.24870584778,29457.07899502877,24565.86526986204,0
83,24234.75810913402,21089.24870584778,27568.1119487771,24565.86526986204,2
84,24234.75810913402,24565.86526986204,27568.1119487771,27954.10862189425,3
85,31431.94755715767,24565.86526986204,34833.45668746409,28064.00333096134,3
86,34833.45668746409,21104.90543500505,39534.75810913404,31587.46225290118,1
87,31431.94755715767,28064.00333096134,34833.45668746409,31594.14598840729,3
88,24216.23811903942,27954.10862189425,27568.1119487771,31595.96875225147,3
89,29457.07899502877,21089.24870584778,30934.75810913403,22246.49773535868,0
90,30934.75810913403,21089.24870584778,31431.94755715767,24565.86526986204,0
91,29457.07899502877,23550.72733120665,30934.75810913403,24565.86526986204,0
92,31431.94755715767,21089.24870584778,33112.44816513524,22246.49773535868,0
93,31431.94755715767,22246.49773535868,33112.44816513524,23550.72733120663,0
94,29457.07899502877,22246.49773535868,30934.75810913403,23550.72733120665,0
95,35538.559952452,31594.14598840729,39534.75810913404,37101.59784501467,1
96,37533.45314649322,11596.49773535877,39534.75810939286,13683.96912475992,0
97,32533.77126702877,11592.48171350284,37533.45314649322,13683.96912475992,0
98,32533.77126702877,13683.96912475992,39534.75810939286,17092.72740433858,0
99,50009.27477365514,27031.39764328427,51534.69697629017,29046.65510716236,0
100,48531.22733561173,27031.39764328427,50009.27477365514,29046.65510716236,0
101,41060.24144461406,27031.39764328427,42534.75814938865,29046.65510716317,0
102,39534.75810913404,27031.39764328427,41060.24144461406,29046.65510716317,0
103,37036.04016041608,39556.34036355488,44009.75810913402,41600.4012802954,0
104,35538.559952452,39556.34036355488,37036.04016041608,41600.4012802954,0
105,39534.75810939286,17092.72740433858,51534.69697629017,21104.90543500505,1
106,34833.45668746409,17092.72740433858,39534.75810939286,21104.90543500505,1
107,47032.1100289932,25016.3403635545,51534.69697629017,27031.39764328427,0
108,39534.75810913404,25016.3403635545,44058.47605785253,27031.39764328427,0
109,45538.86939546007,21104.90543500505,51534.69697629017,25016.3403635545,0
110,39534.75810913404,21104.90543500505,45538.86939546007,25016.3403635545,0
111,45538.86939546007,25016.3403635545,47032.1100289932,27031.39764328427,0
112,44058.47605785253,25016.3403635545,45538.86939546007,27031.39764328427,0
113,44009.75810913402,37101.59784501467,51542.88728508056,39556.34036355488,0
114,35538.559952452,37101.59784501467,44009.75810913402,39556.34036355488,0
115,48034.75810913402,11596.49773535877,52033.4531464932,13683.96912475991,0
116,41536.00810913402,11596.49773535877,48034.75810913402,13683.96912475992,0
117,39534.75810939286,11596.49773535877,41536.00810913402,13683.96912475992,0
118,51534.69697629017,23096.49773535888,54033.20173679166,24265.39293784842,1
119,39534.75810913404,33090.08327942406,54033.20173679166,37101.59784501467,1
120,51534.69697629017,28093.09946910089,54033.20173679166,33090.08327942406,0
121,48531.22733561173,29046.65510716236,51534.69697629017,33090.08327942406,0
122,42534.75814938865,29046.65510716236,48531.22733561173,33090.08327942406,0
123,39534.75810913404,29046.65510716317,42534.75814938865,33090.08327942406,0
124,47032.1100289932,27031.39764328427,48531.22733561173,29046.65510716236,0
125,42534.75814938865,27031.39764328427,47032.1100289932,29046.65510716236,0
126,51534.69697629017,24265.39293784842,54033.20173679166,28093.09946910089,2
127,51534.69697629017,17092.72740433858,54042.24019358851,20531.85462329591,1
128,51534.69697629017,20531.85462329591,54042.24019358851,23096.49773535888,1
129,48034.75810913402,13683.96912475991,54042.24019358851,17092.72740433858,0
130,39534.75810939286,13683.96912475992,48034.75810913402,17092.72740433858,0
131,52033.4531464932,11596.49773535877,54042.24019358851,13683.96912475991,0
132,54042.24019358851,13683.96912475991,56036.00810913403,20531.85462329591,0
133,54042.24019358851,11596.49773535877,56036.00810913403,13683.96912475991,0
134,54042.24019358851,20531.85462329591,56534.70234117405,23096.49773535888,1
135,54033.20173679166,23096.49773535888,56534.70234117405,24237.98350729986,1
136,54033.20173679166,24265.39293784842,56534.70234117405,33089.61109700767,1
137,54033.20173679166,33090.08327942406,56534.70234117405,37101.59784501467,1
