79,38676.74292200297,18023.19650028564,115,114
80,37237.43111771692,22020.98928257713,109,115
81,37815.74409316748,25474.14877939951,110,109
82,39683.97533311947,36269.84940749365,160,159
83,37560.86547362292,34024.58550070023,160,110
84,35689.39051952302,36925.77921731551,161,160
85,23683.44923884294,36900.99231243921,162,161
86,20685.22533311957,36176.36524321574,54,162
87,22177.19375288411,34028.11331924217,162,156
88,12688.35033406798,33048.17265783974,20,22
89,12688.35033406798,29908.6751918498,20,21
90,9467.30412391972,28027.6877873273,20,30
91,15482.25119518853,33376.6700894911,22,32
92,16194.71800311468,32525.48771281232,32,31
93,17428.71775362242,32525.48771281232,56,42
94,18599.31740141954,32525.48771281232,56,41
95,20166.34845995277,32224.04581782699,57,58
96,20687.61921710294,31709.31552812968,58,156
97,20110.87390193794,30349.29349416972,58,63
98,16247.28173927602,29501.18211147048,40,37
99,15482.25119518853,28831.23701088991,21,37
100,17434.83072980033,29501.18211147048,39,36
101,18623.03496809871,29501.18211147048,38,36
102,19139.28190246266,28769.66848881335,36,63
103,12683.97533311906,27058.99480621512,30,29
104,11696.46055529004,26026.44076728516,30,19
105,15600.06663215486,26026.44076728516,29,48
106,20687.61921710294,26827.45034562821,62,156
107,20687.61921710294,25086.34321231757,61,156
108,17121.84104343579,23586.93652780724,61,60
109,18957.41481508777,23586.93652780724,61,59
110,13083.3467810814,23572.31966913297,48,47
111,12221.73249988668,23572.31966913297,19,18
112,9922.047330549452,23572.31966913297,19,13
113,15323.12683621721,23572.31966913297,48,49
114,12235.32676377069,20500.40988576666,46,35
115,13134.78373134555,20500.40988576666,45,34
116,15472.11711512995,20500.40988576685,27,34
117,17156.15219960504,20500.40988576685,44,33
118,15719.2936950445,18030.46838932474,34,53
119,20684.83003397334,21106.7259876254,43,103
120,17885.69947105061,19391.86830244381,33,43
121,11755.06068022715,18030.46838932474,35,53
122,10139.29875963955,20500.40988576666,28,35
123,7834.81486395697,20035.87910201676,10,9
124,5922.836148364265,21031.21019984555,8,7
125,3183.975333118711,19880.77953100025,4,7
126,2191.042395114404,18551.08715532671,4,3
127,6683.403941290889,19060.11319323456,7,9
128,7795.703229442937,18030.46838932474,9,53
129,1849.302648948796,15011.72444529189,2,1
130,3921.262936807238,15524.72101971986,53,12
131,7755.311634227401,15524.72101971986,53,11
132,11765.9523599002,15524.72101971986,53,24
133,15684.91921661136,15524.72101971986,53,23
134,19851.02035496596,15524.72101971986,53,52
135,20684.83003397334,16822.67268038224,53,83
136,22155.88293280368,22028.11331924219,156,103
137,23478.66024698597,18023.19650028564,103,83
138,26683.9753331195,20187.80144051209,103,102
139,6063.391801613907,14081.05713105399,11,16
140,8223.925420074464,14081.05713105399,11,17
141,9158.223148207413,14081.05713105399,24,15
142,11399.20557550006,14081.05713105399,24,14
143,3183.975333118711,13806.76512061924,1,12
144,13976.01024585584,14081.0734155803,23,25
145,16214.35841691395,14081.0734155803,23,26
146,17105.74667641381,14081.0734155803,52,51
147,19237.84584525021,14081.0734155803,52,50
148,23673.18054395748,30723.54946775145,156,99
149,23673.18054395748,27149.79061546336,156,88
150,23673.18054395748,23865.55804963513,156,96
151,29518.97975852475,32527.79987131899,163,98
152,28732.60459081558,22020.98928257713,95,102
153,29606.21627884533,22740.53076893682,95,89
154,29606.21627884533,23942.18617071862,95,97
155,29606.21627884533,25049.19042207391,95,94
156,35689.07403804154,30799.15981020105,106,110
157,35689.07403804154,27266.77133136183,105,110
158,31478.79181190988,22020.98928257713,93,102
159,33261.73438739381,25024.53295739595,92,104
160,33261.73438739381,23943.36518396935,101,104
161,33261.73438739381,22732.56465951007,100,104
162,34135.42783645351,22020.98928257713,104,102
163,34937.37167431322,20224.38050225945,102,115
164,39087.88987623647,14600.84282969617,114,117
165,35084.04415507786,14600.84282969617,114,107
166,40245.9992700546,14600.84282969617,120,116
167,45248.87759531076,14600.84282969617,120,140
168,50030.88561158182,14597.58719834407,142,138
169,53606.30415817958,14597.58719834407,142,139
170,58689.31393009159,21463.11331924216,167,154
